player,year,destination,net_kg,cif_usd_kg,pct_tonnage
South Africa,2024,Spain,1258690.2,2.694780999327714,1.5
South Africa,2024,United Arab Emirates,1041654.1,2.1745341836603918,1.3
South Africa,2024,M49-620,774632.2,2.6288567129019422,0.9
South Africa,2024,M49-516,769929.79,1.5682934427046913,0.9
South Africa,2024,M49-72,598869.06,1.4335719948530983,0.7
South Africa,2024,M49-480,186992.61,2.4131544770673026,0.2
South Africa,2024,Saudi Arabia,166128.5,1.8994152598741334,0.2
South Africa,2024,M49-504,140279.7,1.1988385418560206,0.2
South Africa,2024,M49-792,131521.0,1.6770257981615102,0.2
South Africa,2024,Belgium,128854.0,2.1820593539975475,0.2
South Africa,2024,M49-426,114054.83,1.2459818229530482,0.1
South Africa,2024,M49-251,110914.0,4.15848120165173,0.1
South Africa,2024,M49-894,85084.91,0.685034537851659,0.1
Spain,2024,M49-251,55827216.3,3.732467213469141,45.0
Spain,2024,Netherlands,23540300.0,3.0281734783753818,19.0
Spain,2024,Germany,18183550.0,3.9737672929103507,14.6
Spain,2024,M49-620,7521192.5,2.758261229585601,6.1
Spain,2024,Italy,3620740.0,3.0730638416456304,2.9
Spain,2024,M49-40,2396320.0,4.170303913083394,1.9
Spain,2024,Poland,2207070.0,2.662576404010747,1.8
Spain,2024,M49-642,1601540.0,3.445440951209461,1.3
Spain,2024,M49-208,1435720.0,3.6846311509207923,1.2
Spain,2024,Belgium,1407640.0,3.545172770736836,1.1
Spain,2024,M49-246,1232650.0,2.896863082789113,1.0
Spain,2024,M49-203,822387.58,3.846014765933114,0.7
Spain,2024,M49-348,673488.0,3.3600644272800704,0.5
Spain,2024,M49-300,592379.0,2.9303457786315854,0.5
Spain,2024,M49-191,352919.0,2.673052286785353,0.3
Spain,2024,M49-703,344381.0,3.8950224925300754,0.3
Spain,2024,M49-498,308905.0,3.26086678104919,0.2
Spain,2024,M49-440,301446.0,2.7870014131884315,0.2
Spain,2024,M49-442,295886.0,4.695462019156027,0.2
Spain,2024,Sweden,282856.0,2.9746490440365414,0.2
Spain,2024,M49-100,235681.0,3.8663174630114434,0.2
Spain,2024,M49-233,164780.0,1.6680157300643281,0.1
Spain,2024,Ireland,151550.0,2.905581055757176,0.1
Spain,2024,United Kingdom,128530.0,2.9359805726289583,0.1
Spain,2024,M49-757,108913.0,3.782814989946104,0.1
Spain,2024,M49-504,98400.0,0.6203121849593496,0.1
Spain,2024,M49-705,98061.3,4.159200214559668,0.1
Spain,2024,M49-470,88621.0,2.1735861816048114,0.1
Spain,2024,M49-478,83778.0,1.5988907947193773,0.1
Spain,2024,M49-804,76264.0,3.4858158764292457,0.1
