player,year,destination,net_kg,cif_usd_kg,pct_tonnage
Dominican Republic,2024,Netherlands,116953272.8,0.6597477267519443,45.8
Dominican Republic,2024,United Kingdom,76292614.81,0.7483203056177962,29.9
Dominican Republic,2024,Germany,24740824.0,0.7797623710107634,9.7
Dominican Republic,2024,Sweden,13248596.0,0.8128173023767953,5.2
Dominican Republic,2024,M49-780,8100680.0,0.6276182943901005,3.2
Dominican Republic,2024,United States,4934924.47,0.8728836648233445,1.9
Dominican Republic,2024,Belgium,3519275.0,0.6569080225330501,1.4
Dominican Republic,2024,Ireland,2385985.0,1.11222170424374,0.9
Dominican Republic,2024,M49-251,2240768.0,0.827678244691106,0.9
Dominican Republic,2024,M49-52,1075980.0,0.7011007054034463,0.4
Dominican Republic,2024,M49-659,510352.5,0.7941776478022543,0.2
Dominican Republic,2024,M49-92,411542.55,0.6312576475992581,0.2
Dominican Republic,2024,Italy,352642.0,0.7689880161750444,0.1
Dominican Republic,2024,M49-531,117547.0,0.7261012361013042,0.0
Dominican Republic,2024,Canada,100818.7,0.5659493526498557,0.0
Dominican Republic,2024,M49-328,63490.0,0.5504114348716334,0.0
Dominican Republic,2024,M49-757,59183.6,0.5598592515494157,0.0
Ecuador,2024,Russia,1139713468.0,0.5337826421131666,20.0
Ecuador,2024,United States,801269387.5,0.5923844765191407,14.0
Ecuador,2024,Netherlands,386786083.8,0.7394705380090513,6.8
Ecuador,2024,M49-792,274498406.9,0.5320391741333637,4.8
Ecuador,2024,Saudi Arabia,262407105.92,0.5874110409837487,4.6
Ecuador,2024,Germany,253482312.0,0.5401849735771701,4.4
Ecuador,2024,Chile,220080127.0,0.5916772838512584,3.9
Ecuador,2024,Argentina,214313490.0,0.5737508710440953,3.8
Ecuador,2024,Italy,198139940.0,0.6013517365807216,3.5
Ecuador,2024,China,182094572.0,0.5799433882081889,3.2
Ecuador,2024,M49-12,180427000.0,0.6295676859893474,3.2
Ecuador,2024,Belgium,165894419.0,0.6407858012089002,2.9
Ecuador,2024,M49-300,157142920.0,0.5708956803144551,2.8
Ecuador,2024,United Arab Emirates,115137752.0,0.6185523171409496,2.0
Ecuador,2024,Japan,96228100.0,0.6181609211862231,1.7
Ecuador,2024,M49-268,94456123.2,0.5624998158933543,1.7
Ecuador,2024,Sweden,83224110.0,0.6885550181311642,1.5
Ecuador,2024,M49-705,82857002.0,0.49092359267355584,1.5
Ecuador,2024,M49-191,73441700.0,0.5176152252739248,1.3
Ecuador,2024,United Kingdom,71006597.24,0.558410607763409,1.2
Ecuador,2024,South Korea,68604155.4,0.5881835567353986,1.2
Ecuador,2024,Poland,64395400.0,0.5934889220348037,1.1
Ecuador,2024,M49-368,62713744.0,0.484601630864201,1.1
Ecuador,2024,M49-554,53705240.0,0.6385079128963953,0.9
Ecuador,2024,M49-434,48531960.0,0.5706894561851613,0.9
Ecuador,2024,M49-470,36630896.0,0.5195007987246613,0.6
Ecuador,2024,M49-400,29545300.0,0.5225751582146737,0.5
Ecuador,2024,Qatar,27734500.0,0.5563807441994628,0.5
Ecuador,2024,M49-414,27184100.0,0.7617869169845608,0.5
Ecuador,2024,M49-504,25927139.0,0.6631205976872342,0.5
Ecuador,2024,M49-642,19133100.0,0.5055659521980234,0.3
Ecuador,2024,M49-251,18650216.0,0.67300206045871,0.3
Ecuador,2024,M49-579,17850860.0,0.5599484176112524,0.3
Ecuador,2024,M49-100,16421969.52,0.6731726487822638,0.3
Ecuador,2024,M49-440,15338300.0,0.5868658508439658,0.3
Ecuador,2024,M49-858,13508211.6,0.5812708315880986,0.2
Ecuador,2024,M49-512,12580000.0,1.3173936001589825,0.2
Ecuador,2024,M49-246,12516600.0,0.6602959906843712,0.2
Ecuador,2024,M49-860,10604700.0,0.5679274378341679,0.2
Ecuador,2024,M49-499,10159285.6,0.689993993278425,0.2
Ecuador,2024,M49-788,10080000.0,1.0700637301587301,0.2
Ecuador,2024,Spain,8474976.2,0.8465698617537121,0.1
Ecuador,2024,M49-804,7530850.0,0.4584245576528546,0.1
Ecuador,2024,Hong Kong,7020025.0,0.5738078710545903,0.1
Ecuador,2024,M49-233,5675030.0,0.7436554767111363,0.1
Ecuador,2024,M49-196,3830160.0,0.6839419763143054,0.1
Ecuador,2024,M49-31,3812070.0,0.5772737646475536,0.1
Ecuador,2024,M49-51,3332555.0,0.5356195291600588,0.1
Ecuador,2024,Colombia,3118390.0,0.10067576537892951,0.1
Ecuador,2024,M49-398,2032070.0,0.5946419168631002,0.0
Ecuador,2024,M49-8,1782310.0,1.4373565036385365,0.0
Ecuador,2024,Ireland,1558880.0,0.5038659422149235,0.0
Ecuador,2024,M49-818,951836.0,0.5894188914897104,0.0
Ecuador,2024,Singapore,530841.0,0.6505526136828165,0.0
Ecuador,2024,M49-422,344825.0,1.6784244181831363,0.0
Ecuador,2024,M49-48,321300.0,0.5559651416122005,0.0
Ecuador,2024,M49-417,315245.0,0.5724918714016083,0.0
Ecuador,2024,M49-762,277056.0,0.5540540540540541,0.0
Ecuador,2024,Brazil,270410.0,2.004365519026663,0.0
Ecuador,2024,M49-688,254016.0,0.6053061224489796,0.0
Ecuador,2024,M49-478,90328.0,0.49712160127535204,0.0
Ecuador,2024,M49-620,82036.8,0.5227751448130595,0.0
