player,year,destination,net_kg,cif_usd_kg,pct_tonnage
Spain,2024,Netherlands,13513100.0,2.882334934248988,5.5
Spain,2024,M49-203,6410450.0,3.1748743228634497,2.6
Spain,2024,M49-40,6369380.0,3.3823256861735365,2.6
Spain,2024,Belgium,5321390.0,3.3873121643029362,2.2
Spain,2024,Sweden,4932540.0,3.689533603984965,2.0
Spain,2024,M49-757,4335380.0,4.797229234346239,1.8
Spain,2024,M49-208,2151110.0,3.9506432827702906,0.9
Spain,2024,Ireland,2024640.0,3.92808589329461,0.8
Spain,2024,M49-348,1786470.0,3.779273282506843,0.7
Spain,2024,M49-703,1716822.0,3.752203432854425,0.7
Spain,2024,M49-246,1022030.0,4.025514766689823,0.4
Spain,2024,M49-191,938692.0,3.017757138656769,0.4
Spain,2024,M49-705,563257.0,3.613500059475515,0.2
Spain,2024,M49-440,523661.0,3.2706581796238403,0.2
Spain,2024,United Arab Emirates,348533.0,7.125944516014265,0.1
Spain,2024,M49-642,280647.0,4.384695079583961,0.1
Spain,2024,M49-428,206939.0,3.0285849936454703,0.1
Spain,2024,M49-233,189578.0,2.5064291373471606,0.1
Spain,2024,M49-442,125221.0,4.1368193833302715,0.1
Spain,2024,United States,63491.0,9.732524074278244,0.0
Spain,2024,M49-292,63303.6,5.311372496982794,0.0
Spain,2024,M49-352,59648.0,7.153037050697424,0.0
Spain,2024,M49-20,53992.8,4.4762985805514806,0.0
