year,country,tonnes
2023,Ecuador,75389.76
2023,Honduras,68215.88
2023,Lebanon,64738.35
2023,South Africa,63690.0
2023,Bolivia (Plurinational State of),60973.19
2023,El Salvador,49318.66
2023,Costa Rica,48466.0
2023,Chile,46422.88
2023,Oman,41445.0
2023,Canada,37718.0
2023,Georgia,34800.0
2023,Cuba,33950.02
2023,Republic of Moldova,30829.0
2023,Guyana,29949.06
2023,Portugal,27670.0
2023,Croatia,26440.0
2023,Panama,24500.0
2023,France,23510.0
2023,Bosnia and Herzegovina,19935.0
2023,Jamaica,18873.0
2023,Montenegro,18727.3
2023,Botswana,15790.67
2023,Cyprus,11410.0
2023,Uruguay,11129.8
2023,Fiji,8160.6
2023,Puerto Rico,6491.84
2023,Poland,6300.0
2023,Namibia,3486.86
2023,Malta,3420.0
2023,Slovakia,3340.0
2023,Malawi,3058.18
2023,Mauritania,2628.71
2023,Belize,2545.0
2023,Czechia,2490.0
2023,New Zealand,2395.2
2023,United Arab Emirates,2345.0
2023,Austria,2260.0
2023,Somalia,1852.0
2023,Grenada,1258.0
2023,Kuwait,1134.0
2023,French Polynesia,1104.66
2023,Qatar,1090.0
2023,Solomon Islands,1072.45
2023,Suriname,908.0
2023,Cabo Verde,890.07
2023,Bahrain,820.0
2023,Trinidad and Tobago,681.0
2023,Slovenia,680.0
2023,New Caledonia,603.81
2023,Saint Lucia,510.0
2023,Tonga,444.94
2023,Brunei Darussalam,300.88
2023,Dominica,280.98
2023,Antigua and Barbuda,139.81
2023,Saint Kitts and Nevis,129.0
2023,Djibouti,70.86
2023,Cook Islands,64.73
2023,Bhutan,44.94
