player,year,destination,net_kg,cif_usd_kg,pct_tonnage
Spain,2024,India,185501.0,1.6378070306898616,0.3
Spain,2024,China,185281.5,4.153637675644897,0.3
Spain,2024,M49-579,171482.0,2.525788899126439,0.3
Spain,2024,Ecuador,167400.0,1.7771780943847073,0.3
Spain,2024,Costa Rica,164263.0,2.2322596689455323,0.3
Spain,2024,M49-858,161604.0,1.7142544800871264,0.3
Spain,2024,M49-512,151746.0,1.5135511842157288,0.2
Spain,2024,M49-251,118222.0,2.126001539476578,0.2
Spain,2024,M49-440,114483.0,1.1538318964387724,0.2
Spain,2024,M49-300,104710.0,2.175027237131124,0.2
Spain,2024,M49-862,92731.0,1.782191737390948,0.1
Spain,2024,M49-480,88331.4,2.1289175083832026,0.1
Spain,2024,M49-428,87240.2,1.0493805034834858,0.1
Spain,2024,M49-804,64556.0,1.3189255684986678,0.1
Spain,2024,M49-222,63252.0,1.9148421235692152,0.1
Spain,2024,Singapore,58017.8,2.444516320853255,0.1
