player,year,destination,net_kg,cif_usd_kg,pct_tonnage
Peru,2024,Spain,10301323.0,2.733779701985852,5.8
Peru,2024,Canada,8274645.6,1.6106328674668557,4.7
Peru,2024,United Kingdom,8171194.0,1.9497152986454611,4.6
Peru,2024,Russia,5208902.0,1.0222042476514244,2.9
Peru,2024,South Korea,4931741.5,3.647586280627239,2.8
Peru,2024,Chile,3921198.0,1.3415523832257386,2.2
Peru,2024,M49-251,2936290.72,3.4670430821645613,1.7
Peru,2024,Belgium,2722335.5,1.5437401352625346,1.5
Peru,2024,Mexico,930805.6,2.7306408556201207,0.5
Peru,2024,Germany,886425.7,3.4921541286539868,0.5
Peru,2024,Ecuador,634928.0,0.7993951597661467,0.4
Peru,2024,M49-591,596634.0,1.238926092043028,0.3
Peru,2024,M49-757,557215.5,3.817438366305317,0.3
Peru,2024,M49-554,366979.0,1.9374202883543747,0.2
Peru,2024,Costa Rica,333696.0,1.361507719601074,0.2
Peru,2024,Japan,315825.3,3.5158836040051256,0.2
Peru,2024,Italy,256453.1,2.865053805159696,0.1
Peru,2024,United Arab Emirates,248955.65,3.6631805303474736,0.1
Peru,2024,M49-838,180094.0,0.7656776461181384,0.1
Peru,2024,M49-792,177408.001,0.9020636109867447,0.1
Peru,2024,M49-504,155232.0,0.8176613069470212,0.1
Peru,2024,M49-422,124781.0,4.005758809434129,0.1
Peru,2024,China,109957.4,3.6402006595281446,0.1
Peru,2024,Saudi Arabia,88704.0,0.8534045815295814,0.0
Peru,2024,M49-858,66528.0,1.7276936026936027,0.0
Peru,2024,M49-320,66528.0,0.923530242905243,0.0
Spain,2024,M49-620,21140302.784,1.7216687227179497,61.9
Spain,2024,Italy,3444974.2,3.3508761972731174,10.1
Spain,2024,Germany,3312420.0,3.3792921830564966,9.7
Spain,2024,Netherlands,1803686.6,2.956190200115696,5.3
Spain,2024,M49-504,1427650.0,1.4164230567716178,4.2
Spain,2024,Poland,651365.0,4.9779966240126505,1.9
Spain,2024,M49-40,459425.0,3.3280307231865915,1.3
Spain,2024,M49-757,367351.0,3.027640115312059,1.1
Spain,2024,Belgium,355823.0,3.192894205827055,1.0
Spain,2024,United Kingdom,252056.0,4.051110999143048,0.7
Spain,2024,M49-300,199811.0,6.707173749192988,0.6
Spain,2024,M49-246,146892.392,2.1048214464367905,0.4
Spain,2024,Sweden,138195.0,2.9230271210970007,0.4
Spain,2024,M49-348,104871.0,3.8519869458668268,0.3
Spain,2024,M49-642,89828.1,4.829100337199606,0.3
Spain,2024,M49-100,67496.1,6.330558461896316,0.2
Spain,2024,M49-440,63752.8,3.1786984257946314,0.2
Spain,2024,M49-705,51154.9,7.428347861104214,0.1
Spain,2024,M49-208,50821.5,3.352308648898596,0.1
