year,reporter,partner,flow,value_eur,net_kg,eur_per_kg
2024,NL,GE,export,1286172.0,121059.0,10.6243
2024,NL,QA,export,1271817.0,136664.0,9.3062
2024,NL,CY,export,1136914.0,124780.0,9.1113
2024,NL,SI,export,1122955.0,121011.0,9.2798
2024,NL,MT,export,993391.0,115766.0,8.581
2024,NL,LU,export,870981.0,90890.0,9.5828
2024,NL,KW,export,843404.0,87380.0,9.6521
2024,NL,UA,export,822754.0,85376.0,9.6368
2024,NL,SG,export,812243.0,89150.0,9.111
2024,NL,SA,export,775809.0,86745.0,8.9436
2024,NL,MD,export,643874.0,81517.0,7.8986
2024,NL,AZ,export,392198.0,34023.0,11.5274
2024,NL,UZ,export,379642.0,40896.0,9.2831
2024,NL,MY,export,299334.0,34702.0,8.6258
2024,NL,BY,export,282352.0,34507.0,8.1825
2024,NL,LB,export,199167.0,16059.0,12.4022
2024,NL,AW,export,157415.0,11905.0,13.2226
2024,NL,HK,export,147825.0,15890.0,9.303
2024,NL,NG,export,136427.0,13767.0,9.9097
2024,NL,KZ,export,135784.0,11254.0,12.0654
2024,NL,IL,export,132246.0,11880.0,11.1318
2024,NL,MV,export,120868.0,11256.0,10.7381
2024,NL,OM,export,111290.0,10990.0,10.1265
2024,NL,AM,export,77636.0,5604.0,13.8537
2024,NL,GH,export,46349.0,4582.0,10.1155
2024,NL,BH,export,36616.0,3096.0,11.8269
2024,NL,EG,export,33142.0,2976.0,11.1364
2024,NL,JO,export,17099.0,2029.0,8.4273
2024,NL,IQ,export,13601.0,1092.0,12.4551
2024,NL,FO,export,10512.0,826.0,12.7264
2024,NL,SC,export,9769.0,668.0,14.6243
2024,NL,GI,export,8598.0,856.0,10.0444
2024,NL,BA,export,8269.0,1013.0,8.1629
2024,NL,ID,export,3510.0,270.0,13.0
2024,NL,ME,export,3345.0,405.0,8.2593
2024,NL,CW,export,721.0,53.0,13.6038
2024,NL,MN,export,413.0,39.0,10.5897
2024,NL,SR,export,313.0,36.0,8.6944
2024,NL,TG,export,263.0,24.0,10.9583
2024,NL,CI,export,198.0,18.0,11.0
2024,NL,SX,export,90.0,10.0,9.0
2024,NL,BQ,export,24.0,4.0,6.0
2024,NL,SL,export,20.0,2.0,10.0
2024,NL,WORLD,import,925579274.0,146504453.0,6.3178
2024,NL,PE,import,495194745.0,72256586.0,6.8533
2024,NL,CL,import,122461753.0,25144322.0,4.8704
2024,NL,ES,import,92709491.0,13831504.0,6.7028
2024,NL,ZA,import,54232018.0,7646888.0,7.092
2024,NL,DE,import,39577193.0,5914694.0,6.6913
2024,NL,ZW,import,24674895.0,3573781.0,6.9044
2024,NL,PL,import,24544966.0,4747150.0,5.1705
2024,NL,MA,import,14813917.0,3014891.0,4.9136
2024,NL,PT,import,10996375.0,1760963.0,6.2445
2024,NL,XS,import,9833253.0,1961998.0,5.0119
2024,NL,AR,import,8724507.0,1259032.0,6.9295
2024,NL,UA,import,8175071.0,1798822.0,4.5447
2024,NL,BE,import,6131064.0,929469.0,6.5963
2024,NL,RO,import,3257963.0,588382.0,5.5372
2024,NL,US,import,2041781.0,602474.0,3.389
2024,NL,LT,import,1685972.0,278045.0,6.0637
2024,NL,TR,import,933362.0,186744.0,4.9981
2024,NL,FR,import,899576.0,123598.0,7.2782
2024,NL,AT,import,755937.0,175918.0,4.2971
2024,NL,SE,import,688236.0,130599.0,5.2698
2024,NL,NA,import,498291.0,52211.0,9.5438
2024,NL,ZM,import,419897.0,78806.0,5.3282
2024,NL,XK,import,370689.0,77484.0,4.7841
2024,NL,HU,import,352939.0,77672.0,4.544
2024,NL,CH,import,218440.0,27499.0,7.9436
2024,NL,CA,import,188083.0,53063.0,3.5445
2024,NL,DK,import,173222.0,25336.0,6.837
2024,NL,GR,import,147531.0,36336.0,4.0602
2024,NL,CR,import,130322.0,23040.0,5.6563
2024,NL,GB,import,122203.0,38709.0,3.157
2024,NL,IT,import,115753.0,16674.0,6.9421
2024,NL,EG,import,114855.0,12095.0,9.4961
2024,NL,UY,import,100725.0,16862.0,5.9735
2024,NL,IE,import,79850.0,11324.0,7.0514
2024,NL,QV,import,60461.0,9368.0,6.454
2024,NL,GE,import,39732.0,5834.0,6.8104
2024,NL,BG,import,36827.0,7059.0,5.217
2024,NL,BR,import,28728.0,1913.0,15.0173
2024,NL,NO,import,26460.0,3780.0,7.0
2024,NL,LV,import,4522.0,614.0,7.3648
2024,NL,KE,import,4289.0,1080.0,3.9713
2024,NL,MT,import,3860.0,458.0,8.4279
2024,NL,SI,import,2911.0,404.0,7.2054
2024,NL,CZ,import,1958.0,278.0,7.0432
2024,NL,HR,import,1262.0,221.0,5.7104
2024,NL,MX,import,1152.0,296.0,3.8919
2024,NL,CY,import,1044.0,99.0,10.5455
2024,NL,EE,import,998.0,54.0,18.4815
2024,NL,LU,import,115.0,15.0,7.6667
2024,NL,FI,import,47.0,6.0,7.8333
2024,NL,SK,import,33.0,3.0,11.0
2024,PL,WORLD,export,192686985.0,30742192.0,6.2678
2024,PL,DE,export,71741751.0,11464795.0,6.2576
2024,PL,GB,export,33901753.0,5473542.0,6.1938
2024,PL,NL,export,17079017.0,3516342.0,4.857
2024,PL,LV,export,8354441.0,1118951.0,7.4663
2024,PL,SE,export,6503875.0,793330.0,8.1982
2024,PL,DK,export,5855892.0,692167.0,8.4602
2024,PL,NO,export,5642909.0,640874.0,8.805
2024,PL,ES,export,5541996.0,760722.0,7.2852
2024,PL,CZ,export,4764134.0,623629.0,7.6394
2024,PL,IT,export,4260548.0,578751.0,7.3616
2024,PL,IE,export,4069071.0,588733.0,6.9116
2024,PL,LT,export,3690277.0,761251.0,4.8476
2024,PL,BY,export,3617272.0,836149.0,4.3261
2024,PL,SK,export,2476001.0,351925.0,7.0356
2024,PL,UA,export,2100795.0,465009.0,4.5178
2024,PL,EE,export,1950111.0,319341.0,6.1067
2024,PL,AT,export,1631962.0,256793.0,6.3552
2024,PL,CH,export,1485835.0,223358.0,6.6523
2024,PL,RO,export,1431091.0,318411.0,4.4945
2024,PL,HU,export,1145135.0,165225.0,6.9308
2024,PL,HR,export,993674.0,169137.0,5.875
2024,PL,FI,export,891122.0,113873.0,7.8256
2024,PL,FR,export,722282.0,98789.0,7.3114
2024,PL,IL,export,625843.0,77487.0,8.0767
2024,PL,AE,export,478827.0,65103.0,7.3549
2024,PL,BE,export,300829.0,40942.0,7.3477
2024,PL,XS,export,300468.0,63288.0,4.7476
2024,PL,PT,export,190343.0,24960.0,7.6259
2024,PL,GR,export,183073.0,18162.0,10.08
2024,PL,RU,export,134412.0,18938.0,7.0975
2024,PL,MD,export,130208.0,16256.0,8.0098
2024,PL,UZ,export,89513.0,13000.0,6.8856
2024,PL,SG,export,74229.0,10035.0,7.397
2024,PL,MY,export,65611.0,9945.0,6.5974
2024,PL,BH,export,46049.0,8001.0,5.7554
2024,PL,BG,export,45801.0,11040.0,4.1486
2024,PL,MN,export,40435.0,9276.0,4.3591
2024,PL,JO,export,29958.0,3749.0,7.9909
2024,PL,SI,export,24126.0,8035.0,3.0026
2024,PL,OM,export,23909.0,2976.0,8.0339
2024,PL,SA,export,14480.0,3488.0,4.1514
2024,PL,KW,export,12030.0,1679.0,7.165
2024,PL,LB,export,9008.0,870.0,10.354
2024,PL,HK,export,8911.0,1440.0,6.1882
2024,PL,CN,export,4521.0,720.0,6.2792
2024,PL,KZ,export,2637.0,1656.0,1.5924
2024,PL,IN,export,567.0,22.0,25.7727
2024,PL,LU,export,185.0,19.0,9.7368
2024,PL,CY,export,68.0,8.0,8.5
2024,PL,WORLD,import,206256270.0,33849250.0,6.0934
2024,PL,NL,import,70965554.0,11653205.0,6.0898
2024,PL,ES,import,68674771.0,10745435.0,6.3911
2024,PL,DE,import,42565134.0,6205528.0,6.8592
2024,PL,UA,import,7492560.0,1645186.0,4.5542
2024,PL,XS,import,3578291.0,736685.0,4.8573
2024,PL,FR,import,3422225.0,532044.0,6.4322
2024,PL,RO,import,2389334.0,488592.0,4.8902
2024,PL,PT,import,1651862.0,309244.0,5.3416
2024,PL,SK,import,1402770.0,424564.0,3.304
2024,PL,BE,import,746539.0,147072.0,5.076
2024,PL,BY,import,740672.0,341300.0,2.1701
2024,PL,AT,import,527187.0,94629.0,5.5711
2024,PL,LT,import,437610.0,113841.0,3.844
2024,PL,HU,import,345332.0,56893.0,6.0699
2024,PL,GE,import,331737.0,83050.0,3.9944
2024,PL,DK,import,222889.0,35678.0,6.2472
2024,PL,RU,import,196306.0,154440.0,1.2711
2024,PL,LV,import,145636.0,30340.0,4.8001
2024,PL,EE,import,137076.0,12958.0,10.5785
2024,PL,IT,import,121625.0,11015.0,11.0418
2024,PL,GR,import,60971.0,14960.0,4.0756
2024,PL,CZ,import,35472.0,4359.0,8.1376
2024,PL,ZA,import,24564.0,2700.0,9.0978
2024,PL,FI,import,19984.0,2336.0,8.5548
2024,PL,QW,import,11801.0,2212.0,5.335
2024,PL,SE,import,8368.0,984.0,8.5041
2024,PT,WORLD,export,50323302.0,7754571.0,6.4895
2024,PT,ES,export,21656714.0,3383554.0,6.4006
2024,PT,FR,export,11738548.0,1656866.0,7.0848
2024,PT,NL,export,8704888.0,1440084.0,6.0447
2024,PT,BE,export,2327550.0,343424.0,6.7775
2024,PT,PL,export,1291515.0,231713.0,5.5738
2024,PT,GB,export,1243678.0,172884.0,7.1937
2024,PT,DE,export,965131.0,156390.0,6.1713
2024,PT,SA,export,534712.0,67200.0,7.957
2024,PT,FI,export,484546.0,86334.0,5.6125
2024,PT,EE,export,307496.0,51224.0,6.003
2024,PT,CH,export,211754.0,35952.0,5.8899
2024,PT,LU,export,194677.0,44440.0,4.3807
2024,PT,IE,export,192481.0,23334.0,8.249
2024,PT,SE,export,171188.0,18908.0,9.0537
2024,PT,IT,export,126687.0,25436.0,4.9806
2024,PT,DK,export,64612.0,6950.0,9.2967
2024,PT,GR,export,39616.0,4399.0,9.0057
2024,PT,AO,export,23027.0,1730.0,13.3104
2024,PT,QV,export,21154.0,958.0,22.0814
2024,PT,LT,export,10481.0,1758.0,5.9619
2024,PT,CV,export,5521.0,664.0,8.3148
2024,PT,RO,export,5520.0,120.0,46.0
2024,PT,MZ,export,1109.0,101.0,10.9802
2024,PT,CA,export,370.0,100.0,3.7
2024,PT,ST,export,327.0,48.0,6.8125
2024,PT,WORLD,import,19039578.0,2779515.0,6.85
2024,PT,ES,import,7829128.0,1305106.0,5.9988
2024,PT,NL,import,7785184.0,975930.0,7.9772
2024,PT,ZA,import,2598961.0,361392.0,7.1915
2024,PT,ZW,import,250470.0,33408.0,7.4973
2024,PT,XS,import,153970.0,30794.0,5.0
2024,PT,UA,import,95462.0,16896.0,5.65
2024,PT,DE,import,94507.0,13961.0,6.7694
2024,PT,GB,import,82062.0,12498.0,6.566
2024,PT,EE,import,39000.0,5200.0,7.5
2024,PT,PL,import,33555.0,13760.0,2.4386
2024,PT,BE,import,24146.0,6600.0,3.6585
2024,PT,FR,import,23044.0,1622.0,14.2072
2024,PT,AT,import,17567.0,1191.0,14.7498
2024,PT,SE,import,12260.0,1120.0,10.9464
2024,PT,MA,import,262.0,37.0,7.0811
