year,role,reporter_code,country,value_usd,net_kg,unit_usd_kg,rank,share,cum_share,provisional
2024,exporter,894,Zambia,221429.613,57978.0,3.8192,55,3e-05,0.99975,True
2024,exporter,348,Hungary,214523.338,77918.0,2.7532,56,3e-05,0.99978,True
2024,exporter,442,Luxembourg,196075.851,15092.06,12.992,57,3e-05,0.99981,True
2024,exporter,458,Malaysia,194558.506,32856.61,5.9214,58,3e-05,0.99984,True
2024,exporter,31,Azerbaijan,168805.92,25921.4,6.5122,59,3e-05,0.99987,True
2024,exporter,76,Brazil,141270.0,25388.0,5.5644,60,2e-05,0.99989,True
2024,exporter,764,Thailand,132323.89,21216.683,6.2368,61,2e-05,0.99991,True
2024,exporter,682,Saudi Arabia,126410.93,38326.0,3.2983,62,2e-05,0.99993,True
2024,exporter,410,Rep. of Korea,120693.0,5638.126,21.4066,63,2e-05,0.99995,True
2024,exporter,579,Norway,107975.427,25608.0,4.2165,64,2e-05,0.99997,True
2024,exporter,392,Japan,78055.679,3103.0,25.1549,65,1e-05,0.99998,True
2024,exporter,70,Bosnia Herzegovina,76695.457,25088.2,3.057,66,1e-05,0.99999,True
2024,exporter,512,Oman,47334.2,14521.0,3.2597,67,1e-05,1.0,True
2024,exporter,398,Kazakhstan,41192.23,62224.0,0.662,68,1e-05,1.00001,True
2024,exporter,818,Egypt,22503.0,2775.006,8.1092,69,0.0,1.00001,True
2024,exporter,51,Armenia,19767.48,2380.0,8.3057,70,0.0,1.00001,True
2024,exporter,686,Senegal,17043.859,3380.0,5.0426,71,0.0,1.00001,True
2024,exporter,352,Iceland,12191.582,1065.0,11.4475,72,0.0,1.00001,True
2024,exporter,499,Montenegro,6977.745,860.0,8.1137,73,0.0,1.00001,True
2024,exporter,490,"Other Asia, nes",1744.517,118.0,14.784,74,0.0,1.00001,True
2024,exporter,242,Fiji,778.997,100.0,7.79,75,0.0,1.00001,True
2024,exporter,470,Malta,430.787,22.0,19.5812,76,0.0,1.00001,True
2024,exporter,48,Bahrain,295.532,48.39,6.1073,77,0.0,1.00001,True
2024,exporter,807,North Macedonia,277.45,30.0,9.2483,78,0.0,1.00001,True
2024,exporter,834,United Rep. of Tanzania,99.503,288.0,0.3455,79,0.0,1.00001,True
2024,exporter,360,Indonesia,59.949,61.2,0.9796,80,0.0,1.00001,True
2024,exporter,24,Angola,39.0,90.43,0.4313,81,0.0,1.00001,True
2024,exporter,800,Uganda,14.85,62.0,0.2395,82,0.0,1.00001,True
2024,importer,842,USA,2428688371.0,349531809.0,6.9484,1,0.3407,0.3407,True
2024,importer,528,Netherlands,789148932.543,117582070.871,6.7115,2,0.1107,0.4514,True
2024,importer,276,Germany,588483180.784,82773284.34,7.1096,3,0.08255,0.53395,True
2024,importer,826,United Kingdom,520126911.642,72141473.0,7.2098,4,0.07296,0.60691,True
2024,importer,124,Canada,401753762.076,81684482.327,4.9184,5,0.05636,0.66327,True
2024,importer,156,China,354708850.0,38741596.0,9.1558,6,0.04976,0.71303,True
2024,importer,724,Spain,274442079.324,0.0,0.0,7,0.0385,0.75153,True
2024,importer,344,"China, Hong Kong SAR",273761792.491,32538204.0,8.4135,8,0.0384,0.78993,True
2024,importer,616,Poland,214976454.0,33035422.0,6.5075,9,0.03016,0.82009,True
2024,importer,251,France,153083500.567,23141368.075,6.6151,10,0.02147,0.84156,True
2024,importer,380,Italy,110321701.987,13887898.0,7.9437,11,0.01548,0.85704,True
2024,importer,757,Switzerland,96832137.239,9223692.0,10.4982,12,0.01358,0.87062,True
2024,importer,56,Belgium,93520085.984,10737636.017,8.7096,13,0.01312,0.88374,True
2024,importer,40,Austria,88084798.323,11576864.0,7.6087,14,0.01236,0.8961,True
2024,importer,410,Rep. of Korea,61188520.0,5226282.25,11.7078,15,0.00858,0.90468,True
2024,importer,579,Norway,48582193.02,4787242.0,10.1483,16,0.00682,0.9115,True
2024,importer,702,Singapore,47182380.056,4128251.31,11.4291,17,0.00662,0.91812,True
2024,importer,203,Czechia,41109347.0,5349871.555,7.6842,18,0.00577,0.92389,True
2024,importer,208,Denmark,37233548.575,3982281.0,9.3498,19,0.00522,0.92911,True
2024,importer,642,Romania,34798727.18,4694659.498,7.4124,20,0.00488,0.93399,True
2024,importer,372,Ireland,32042007.494,9508212.0,3.3699,21,0.00449,0.93848,True
2024,importer,490,"Other Asia, nes",28237120.592,3294692.0,8.5705,22,0.00396,0.94244,True
2024,importer,36,Australia,27635609.913,1320804.0,20.9233,23,0.00388,0.94632,True
2024,importer,392,Japan,25026692.205,1895301.0,13.2046,24,0.00351,0.94983,True
2024,importer,752,Sweden,22571743.261,2845244.39,7.9331,25,0.00317,0.953,True
2024,importer,703,Slovakia,21630978.424,3213078.0,6.7322,26,0.00303,0.95603,True
2024,importer,246,Finland,19992213.268,2511899.975,7.959,27,0.0028,0.95883,True
2024,importer,620,Portugal,19951097.797,2779535.0,7.1779,28,0.0028,0.96163,True
2024,importer,376,Israel,19753000.0,2519601.977,7.8397,29,0.00277,0.9644,True
2024,importer,458,Malaysia,18633117.064,2595011.7,7.1804,30,0.00261,0.96701,True
2024,importer,428,Latvia,18340443.714,2378633.272,7.7105,31,0.00257,0.96958,True
2024,importer,348,Hungary,17820348.487,2487441.7,7.1641,32,0.0025,0.97208,True
2024,importer,764,Thailand,17529666.5,1436351.0,12.2043,33,0.00246,0.97454,True
2024,importer,440,Lithuania,15323451.0,2228196.15,6.8771,34,0.00215,0.97669,True
2024,importer,191,Croatia,15072485.0,1994543.866,7.5569,35,0.00211,0.9788,True
2024,importer,76,Brazil,12173582.0,1642615.0,7.4111,36,0.00171,0.98051,True
2024,importer,705,Slovenia,12043821.548,1556984.451,7.7354,37,0.00169,0.9822,True
2024,importer,699,India,11426523.472,1350384.0,8.4617,38,0.0016,0.9838,True
2024,importer,233,Estonia,11010151.17,1476176.06,7.4586,39,0.00154,0.98534,True
2024,importer,682,Saudi Arabia,9228860.569,1519840.0,6.0723,40,0.00129,0.98663,True
2024,importer,352,Iceland,8220420.925,782298.0,10.508,41,0.00115,0.98778,True
2024,importer,100,Bulgaria,7444087.111,1045799.0,7.1181,42,0.00104,0.98882,True
2024,importer,170,Colombia,6534070.33,929041.16,7.0331,43,0.00092,0.98974,True
2024,importer,360,Indonesia,5702226.0,363287.0,15.6962,44,0.0008,0.99054,True
2024,importer,442,Luxembourg,5254761.287,576637.895,9.1128,45,0.00074,0.99128,True
2024,importer,446,"China, Macao SAR",4677062.51,477310.0,9.7988,46,0.00066,0.99194,True
2024,importer,688,Serbia,4142350.0,482726.0,8.5812,47,0.00058,0.99252,True
2024,importer,188,Costa Rica,3567389.4,291691.45,12.23,48,0.0005,0.99302,True
2024,importer,804,Ukraine,3446623.07,524353.6,6.5731,49,0.00048,0.9935,True
2024,importer,498,Rep. of Moldova,3062690.0,591486.0,5.178,50,0.00043,0.99393,True
2024,importer,32,Argentina,3003455.91,491434.5,6.1116,51,0.00042,0.99435,True
2024,importer,152,Chile,2514337.6,449817.036,5.5897,52,0.00035,0.9947,True
2024,importer,792,Türkiye,2479494.0,1102847.0,2.2483,53,0.00035,0.99505,True
2024,importer,591,Panama,2214594.0,233676.0,9.4772,54,0.00031,0.99536,True
2024,importer,414,Kuwait,2163041.0,274992.69,7.8658,55,0.0003,0.99566,True
2024,importer,320,Guatemala,2058346.0,224111.0,9.1845,56,0.00029,0.99595,True
2024,importer,710,South Africa,1898735.748,589191.1,3.2226,57,0.00027,0.99622,True
2024,importer,634,Qatar,1873135.146,191884.56,9.7618,58,0.00026,0.99648,True
2024,importer,300,Greece,1724863.101,574842.0,3.0006,59,0.00024,0.99672,True
2024,importer,470,Malta,1669904.15,190877.0,8.7486,60,0.00023,0.99695,True
2024,importer,858,Uruguay,1659941.0,209147.0,7.9367,61,0.00023,0.99718,True
2024,importer,860,Uzbekistan,1634733.99,195197.2,8.3748,62,0.00023,0.99741,True
2024,importer,422,Lebanon,1597000.0,203705.987,7.8397,63,0.00022,0.99763,True
2024,importer,51,Armenia,1443146.01,171449.1,8.4173,64,0.0002,0.99783,True
2024,importer,222,El Salvador,1412645.3,153100.23,9.2269,65,0.0002,0.99803,True
2024,importer,196,Cyprus,1297905.14,234567.0,5.5332,66,0.00018,0.99821,True
2024,importer,48,Bahrain,1218352.204,139694.14,8.7216,67,0.00017,0.99838,True
2024,importer,268,Georgia,1125091.721,651882.5,1.7259,68,0.00016,0.99854,True
2024,importer,484,Mexico,1043269.0,177987.0,5.8615,69,0.00015,0.99869,True
2024,importer,398,Kazakhstan,987838.54,141576.43,6.9774,70,0.00014,0.99883,True
2024,importer,60,Bermuda,837444.82,88228.26,9.4918,71,0.00012,0.99895,True
2024,importer,462,Maldives,762525.576,52917.59,14.4097,72,0.00011,0.99906,True
2024,importer,136,Cayman Isds,729535.623,99256.235,7.35,73,0.0001,0.99916,True
2024,importer,31,Azerbaijan,590085.76,35109.0,16.8073,74,8e-05,0.99924,True
2024,importer,480,Mauritius,556542.277,87351.0,6.3713,75,8e-05,0.99932,True
2024,importer,116,Cambodia,384695.97,43061.51,8.9336,76,5e-05,0.99937,True
2024,importer,52,Barbados,382311.0,122525.0,3.1203,77,5e-05,0.99942,True
2024,importer,512,Oman,349963.589,45205.0,7.7417,78,5e-05,0.99947,True
2024,importer,558,Nicaragua,337296.1,23838.1,14.1495,79,5e-05,0.99952,True
2024,importer,780,Trinidad and Tobago,287676.081,171727.0,1.6752,80,4e-05,0.99956,True
2024,importer,388,Jamaica,273784.04,39224.9,6.9799,81,4e-05,0.9996,True
2024,importer,214,Dominican Rep.,233868.291,29782.59,7.8525,82,3e-05,0.99963,True
2024,importer,499,Montenegro,209260.516,31004.1,6.7494,83,3e-05,0.99966,True
2024,importer,690,Seychelles,203148.079,21500.23,9.4486,84,3e-05,0.99969,True
2024,importer,504,Morocco,200032.585,15873.0,12.6021,85,3e-05,0.99972,True
2024,importer,70,Bosnia Herzegovina,198682.222,26454.5,7.5103,86,3e-05,0.99975,True
2024,importer,44,Bahamas,175407.0,24748.433,7.0876,87,2e-05,0.99977,True
2024,importer,96,Brunei Darussalam,169073.315,9402.0,17.9827,88,2e-05,0.99979,True
2024,importer,516,Namibia,124166.243,18100.4,6.8599,89,2e-05,0.99981,True
2024,importer,894,Zambia,105641.538,13365.4,7.9041,90,1e-05,0.99982,True
2024,importer,554,New Zealand,104130.079,16098.0,6.4685,91,1e-05,0.99983,True
2024,importer,258,French Polynesia,98847.859,4954.2,19.9523,92,1e-05,0.99984,True
2024,importer,24,Angola,98187.75,62702.1,1.5659,93,1e-05,0.99985,True
2024,importer,508,Mozambique,67365.5,15548.0,4.3327,94,1e-05,0.99986,True
2024,importer,426,Lesotho,64910.916,8446.17,7.6852,95,1e-05,0.99987,True
2024,importer,28,Antigua and Barbuda,53726.53,31453.104,1.7081,96,1e-05,0.99988,True
2024,importer,807,North Macedonia,46349.64,13293.0,3.4868,97,1e-05,0.99989,True
2024,importer,384,Côte d'Ivoire,45620.04,7760.0,5.8789,98,1e-05,0.9999,True
2024,importer,887,Yemen,38114.005,40120.0,0.95,99,1e-05,0.99991,True
2024,importer,608,Philippines,35983.0,9515.4,3.7816,100,1e-05,0.99992,True
2024,importer,308,Grenada,27215.107,14776.009,1.8418,101,0.0,0.99992,True
2024,importer,404,Kenya,26892.301,21812.02,1.2329,102,0.0,0.99992,True
2024,importer,600,Paraguay,25794.74,86171.0,0.2993,103,0.0,0.99992,True
2024,importer,12,Algeria,14334.0,1822.316,7.8658,104,0.0,0.99992,True
2024,importer,104,Myanmar,12301.2,5800.0,2.1209,105,0.0,0.99992,True
2024,importer,132,Cabo Verde,9423.629,1087.0,8.6694,106,0.0,0.99992,True
2024,importer,144,Sri Lanka,8560.333,1444.0,5.9282,107,0.0,0.99992,True
2024,importer,740,Suriname,7682.032,4456.0,1.724,108,0.0,0.99992,True
2024,importer,454,Malawi,6729.8,2508.06,2.6833,109,0.0,0.99992,True
2024,importer,500,Montserrat,6307.985,1620.06,3.8937,110,0.0,0.99992,True
2024,importer,400,Jordan,6132.0,456.0,13.4474,111,0.0,0.99992,True
2024,importer,242,Fiji,5967.465,1024.69,5.8237,112,0.0,0.99992,True
2024,importer,340,Honduras,5400.53,744.59,7.253,113,0.0,0.99992,True
2024,importer,84,Belize,3899.315,5396.947,0.7225,114,0.0,0.99992,True
2024,importer,882,Samoa,3119.6,1217.33,2.5627,115,0.0,0.99992,True
2024,importer,834,United Rep. of Tanzania,2857.751,4090.0,0.6987,116,0.0,0.99992,True
2024,importer,450,Madagascar,2242.814,383.92,5.8419,117,0.0,0.99992,True
2024,importer,417,Kyrgyzstan,2181.0,830.0,2.6277,118,0.0,0.99992,True
2024,importer,328,Guyana,1966.795,657.115,2.9931,119,0.0,0.99992,True
2024,importer,204,Benin,1316.058,100.57,13.086,120,0.0,0.99992,True
2024,importer,800,Uganda,1023.5,501.2,2.0421,121,0.0,0.99992,True
2024,importer,686,Senegal,681.713,287.0,2.3753,122,0.0,0.99992,True
2024,importer,788,Tunisia,393.892,50.243,7.8397,123,0.0,0.99992,True
2024,importer,566,Nigeria,301.962,1000.0,0.302,124,0.0,0.99992,True
2024,importer,68,Bolivia (Plurinational State of),11.0,1.398,7.8684,125,0.0,0.99992,True
